activity_date,partner,clicks,orders,revenue_usd,commission_usd,updated_at
2023-12-14,creator_collective,212,11,1061.72,148.64,2026-08-20T09:00:00Z
2023-12-14,cashback_network,171,7,621.76,62.18,2026-08-20T09:00:00Z
2023-12-14,editorial_partner,122,5,553.00,66.36,2026-08-20T09:00:00Z
2023-12-15,creator_collective,192,10,953.58,133.50,2026-08-20T09:00:00Z
2023-12-15,cashback_network,171,7,593.31,59.33,2026-08-20T09:00:00Z
2023-12-15,editorial_partner,122,5,534.46,64.13,2026-08-20T09:00:00Z
2023-12-16,creator_collective,173,9,856.43,119.90,2026-08-20T09:00:00Z
2023-12-16,cashback_network,146,6,528.83,52.88,2026-08-20T09:00:00Z
2023-12-16,editorial_partner,98,4,442.31,53.08,2026-08-20T09:00:00Z
2023-12-17,creator_collective,192,10,983.81,137.73,2026-08-20T09:00:00Z
2023-12-17,cashback_network,171,7,629.19,62.92,2026-08-20T09:00:00Z
2023-12-17,editorial_partner,122,5,550.90,66.11,2026-08-20T09:00:00Z
2023-12-18,creator_collective,192,10,942.56,131.96,2026-08-20T09:00:00Z
2023-12-18,cashback_network,146,6,539.92,53.99,2026-08-20T09:00:00Z
2023-12-18,editorial_partner,122,5,558.32,67.00,2026-08-20T09:00:00Z
2023-12-19,creator_collective,154,8,748.26,104.76,2026-08-20T09:00:00Z
2023-12-19,cashback_network,122,5,424.84,42.48,2026-08-20T09:00:00Z
2023-12-19,editorial_partner,98,4,438.82,52.66,2026-08-20T09:00:00Z
2023-12-20,creator_collective,154,8,752.04,105.29,2026-08-20T09:00:00Z
2023-12-20,cashback_network,122,5,454.41,45.44,2026-08-20T09:00:00Z
2023-12-20,editorial_partner,98,4,445.31,53.44,2026-08-20T09:00:00Z
2023-12-21,creator_collective,154,8,774.62,108.45,2026-08-20T09:00:00Z
2023-12-21,cashback_network,122,5,443.58,44.36,2026-08-20T09:00:00Z
2023-12-21,editorial_partner,98,4,440.39,52.85,2026-08-20T09:00:00Z
2023-12-22,creator_collective,154,8,773.80,108.33,2026-08-20T09:00:00Z
2023-12-22,cashback_network,122,5,430.48,43.05,2026-08-20T09:00:00Z
2023-12-22,editorial_partner,98,4,431.18,51.74,2026-08-20T09:00:00Z
2023-12-23,creator_collective,154,8,768.50,107.59,2026-08-20T09:00:00Z
2023-12-23,cashback_network,122,5,427.80,42.78,2026-08-20T09:00:00Z
2023-12-23,editorial_partner,98,4,435.48,52.26,2026-08-20T09:00:00Z
2023-12-24,creator_collective,154,8,771.51,108.01,2026-08-20T09:00:00Z
2023-12-24,cashback_network,122,5,455.91,45.59,2026-08-20T09:00:00Z
2023-12-24,editorial_partner,98,4,437.38,52.49,2026-08-20T09:00:00Z
2023-12-25,creator_collective,154,8,749.38,104.91,2026-08-20T09:00:00Z
2023-12-25,cashback_network,122,5,442.18,44.22,2026-08-20T09:00:00Z
2023-12-25,editorial_partner,73,3,311.74,37.41,2026-08-20T09:00:00Z
2023-12-26,creator_collective,135,7,673.10,94.23,2026-08-20T09:00:00Z
2023-12-26,cashback_network,122,5,438.49,43.85,2026-08-20T09:00:00Z
2023-12-26,editorial_partner,98,4,442.45,53.09,2026-08-20T09:00:00Z
2023-12-27,creator_collective,154,8,756.10,105.85,2026-08-20T09:00:00Z
2023-12-27,cashback_network,122,5,435.69,43.57,2026-08-20T09:00:00Z
2023-12-27,editorial_partner,98,4,437.19,52.46,2026-08-20T09:00:00Z
2023-12-28,creator_collective,154,8,756.62,105.93,2026-08-20T09:00:00Z
2023-12-28,cashback_network,122,5,434.44,43.44,2026-08-20T09:00:00Z
2023-12-28,editorial_partner,98,4,416.10,49.93,2026-08-20T09:00:00Z
2023-12-29,creator_collective,154,8,771.42,108.00,2026-08-20T09:00:00Z
2023-12-29,cashback_network,146,6,513.84,51.38,2026-08-20T09:00:00Z
2023-12-29,editorial_partner,98,4,427.78,51.33,2026-08-20T09:00:00Z
2023-12-30,creator_collective,154,8,737.92,103.31,2026-08-20T09:00:00Z
2023-12-30,cashback_network,122,5,423.52,42.35,2026-08-20T09:00:00Z
2023-12-30,editorial_partner,98,4,446.42,53.57,2026-08-20T09:00:00Z
2023-12-31,creator_collective,154,8,794.48,111.23,2026-08-20T09:00:00Z
2023-12-31,cashback_network,122,5,433.60,43.36,2026-08-20T09:00:00Z
2023-12-31,editorial_partner,98,4,441.49,52.98,2026-08-20T09:00:00Z
2024-01-01,creator_collective,135,7,645.76,90.41,2026-08-20T09:00:00Z
2024-01-01,cashback_network,122,5,454.15,45.41,2026-08-20T09:00:00Z
2024-01-01,editorial_partner,98,4,435.81,52.30,2026-08-20T09:00:00Z
2024-01-02,creator_collective,154,8,765.35,107.15,2026-08-20T09:00:00Z
2024-01-02,cashback_network,122,5,427.33,42.73,2026-08-20T09:00:00Z
2024-01-02,editorial_partner,98,4,432.65,51.92,2026-08-20T09:00:00Z
2024-01-03,creator_collective,135,7,666.43,93.30,2026-08-20T09:00:00Z
2024-01-03,cashback_network,122,5,448.87,44.89,2026-08-20T09:00:00Z
2024-01-03,editorial_partner,98,4,444.91,53.39,2026-08-20T09:00:00Z
2024-01-04,creator_collective,135,7,680.44,95.26,2026-08-20T09:00:00Z
2024-01-04,cashback_network,122,5,428.27,42.83,2026-08-20T09:00:00Z
2024-01-04,editorial_partner,98,4,436.96,52.44,2026-08-20T09:00:00Z
2024-01-05,creator_collective,135,7,690.89,96.72,2026-08-20T09:00:00Z
2024-01-05,cashback_network,122,5,444.77,44.48,2026-08-20T09:00:00Z
2024-01-05,editorial_partner,98,4,434.95,52.19,2026-08-20T09:00:00Z
2024-01-06,creator_collective,154,8,740.07,103.61,2026-08-20T09:00:00Z
2024-01-06,cashback_network,122,5,424.37,42.44,2026-08-20T09:00:00Z
2024-01-06,editorial_partner,73,3,322.89,38.75,2026-08-20T09:00:00Z
2024-01-07,creator_collective,154,8,752.87,105.40,2026-08-20T09:00:00Z
2024-01-07,cashback_network,122,5,456.00,45.60,2026-08-20T09:00:00Z
2024-01-07,editorial_partner,98,4,431.04,51.72,2026-08-20T09:00:00Z
2024-01-08,creator_collective,154,8,766.12,107.26,2026-08-20T09:00:00Z
2024-01-08,cashback_network,122,5,454.21,45.42,2026-08-20T09:00:00Z
2024-01-08,editorial_partner,98,4,427.88,51.35,2026-08-20T09:00:00Z
2024-01-09,creator_collective,135,7,698.70,97.82,2026-08-20T09:00:00Z
2024-01-09,cashback_network,122,5,434.26,43.43,2026-08-20T09:00:00Z
2024-01-09,editorial_partner,98,4,434.28,52.11,2026-08-20T09:00:00Z
2024-01-10,creator_collective,135,7,687.68,96.27,2026-08-20T09:00:00Z
2024-01-10,cashback_network,122,5,456.14,45.61,2026-08-20T09:00:00Z
2024-01-10,editorial_partner,98,4,430.61,51.67,2026-08-20T09:00:00Z
2024-01-11,creator_collective,154,8,773.14,108.24,2026-08-20T09:00:00Z
2024-01-11,cashback_network,122,5,450.27,45.03,2026-08-20T09:00:00Z
2024-01-11,editorial_partner,98,4,426.73,51.21,2026-08-20T09:00:00Z
2024-01-12,creator_collective,154,8,789.29,110.50,2026-08-20T09:00:00Z
2024-01-12,cashback_network,122,5,431.56,43.16,2026-08-20T09:00:00Z
2024-01-12,editorial_partner,98,4,421.44,50.57,2026-08-20T09:00:00Z
2024-01-13,creator_collective,135,7,671.05,93.95,2026-08-20T09:00:00Z
2024-01-13,cashback_network,122,5,430.65,43.07,2026-08-20T09:00:00Z
2024-01-13,editorial_partner,98,4,426.61,51.19,2026-08-20T09:00:00Z
2024-01-14,creator_collective,154,8,759.95,106.39,2026-08-20T09:00:00Z
2024-01-14,cashback_network,146,6,511.68,51.17,2026-08-20T09:00:00Z
2024-01-14,editorial_partner,98,4,444.64,53.36,2026-08-20T09:00:00Z
2024-01-15,creator_collective,173,9,864.96,121.09,2026-08-20T09:00:00Z
2024-01-15,cashback_network,146,6,507.41,50.74,2026-08-20T09:00:00Z
2024-01-15,editorial_partner,98,4,443.15,53.18,2026-08-20T09:00:00Z
2024-01-16,creator_collective,154,8,762.92,106.81,2026-08-20T09:00:00Z
2024-01-16,cashback_network,122,5,437.56,43.76,2026-08-20T09:00:00Z
2024-01-16,editorial_partner,98,4,445.57,53.47,2026-08-20T09:00:00Z
2024-01-17,creator_collective,135,7,696.24,97.47,2026-08-20T09:00:00Z
2024-01-17,cashback_network,122,5,422.95,42.30,2026-08-20T09:00:00Z
2024-01-17,editorial_partner,98,4,443.67,53.24,2026-08-20T09:00:00Z
2024-01-18,creator_collective,154,8,754.11,105.57,2026-08-20T09:00:00Z
2024-01-18,cashback_network,122,5,444.08,44.41,2026-08-20T09:00:00Z
2024-01-18,editorial_partner,73,3,327.89,39.35,2026-08-20T09:00:00Z
2024-01-19,creator_collective,154,8,782.37,109.53,2026-08-20T09:00:00Z
2024-01-19,cashback_network,122,5,456.77,45.68,2026-08-20T09:00:00Z
2024-01-19,editorial_partner,98,4,423.33,50.80,2026-08-20T09:00:00Z
2024-01-20,creator_collective,154,8,757.07,105.99,2026-08-20T09:00:00Z
2024-01-20,cashback_network,122,5,446.36,44.64,2026-08-20T09:00:00Z
2024-01-20,editorial_partner,73,3,326.37,39.16,2026-08-20T09:00:00Z
2024-01-21,creator_collective,135,7,696.84,97.56,2026-08-20T09:00:00Z
2024-01-21,cashback_network,122,5,430.83,43.08,2026-08-20T09:00:00Z
2024-01-21,editorial_partner,73,3,327.12,39.25,2026-08-20T09:00:00Z
2024-01-22,creator_collective,154,8,737.57,103.26,2026-08-20T09:00:00Z
2024-01-22,cashback_network,122,5,451.17,45.12,2026-08-20T09:00:00Z
2024-01-22,editorial_partner,98,4,421.30,50.56,2026-08-20T09:00:00Z
2024-01-23,creator_collective,154,8,746.17,104.46,2026-08-20T09:00:00Z
2024-01-23,cashback_network,122,5,439.41,43.94,2026-08-20T09:00:00Z
2024-01-23,editorial_partner,73,3,314.55,37.75,2026-08-20T09:00:00Z
2024-01-24,creator_collective,154,8,756.52,105.91,2026-08-20T09:00:00Z
2024-01-24,cashback_network,122,5,454.68,45.47,2026-08-20T09:00:00Z
2024-01-24,editorial_partner,98,4,432.08,51.85,2026-08-20T09:00:00Z
2024-01-25,creator_collective,135,7,676.02,94.64,2026-08-20T09:00:00Z
2024-01-25,cashback_network,122,5,453.79,45.38,2026-08-20T09:00:00Z
2024-01-25,editorial_partner,73,3,335.37,40.24,2026-08-20T09:00:00Z
2024-01-26,creator_collective,135,7,673.97,94.36,2026-08-20T09:00:00Z
2024-01-26,cashback_network,122,5,429.78,42.98,2026-08-20T09:00:00Z
2024-01-26,editorial_partner,98,4,439.12,52.69,2026-08-20T09:00:00Z
2024-01-27,creator_collective,135,7,693.22,97.05,2026-08-20T09:00:00Z
2024-01-27,cashback_network,122,5,440.31,44.03,2026-08-20T09:00:00Z
2024-01-27,editorial_partner,98,4,416.41,49.97,2026-08-20T09:00:00Z
2024-01-28,creator_collective,135,7,679.89,95.18,2026-08-20T09:00:00Z
2024-01-28,cashback_network,122,5,430.06,43.01,2026-08-20T09:00:00Z
2024-01-28,editorial_partner,98,4,435.65,52.28,2026-08-20T09:00:00Z
2024-01-29,creator_collective,154,8,755.54,105.78,2026-08-20T09:00:00Z
2024-01-29,cashback_network,122,5,427.50,42.75,2026-08-20T09:00:00Z
2024-01-29,editorial_partner,73,3,314.87,37.78,2026-08-20T09:00:00Z
2024-01-30,creator_collective,154,8,773.12,108.24,2026-08-20T09:00:00Z
2024-01-30,cashback_network,122,5,434.76,43.48,2026-08-20T09:00:00Z
2024-01-30,editorial_partner,98,4,437.00,52.44,2026-08-20T09:00:00Z
2024-01-31,creator_collective,154,8,794.72,111.26,2026-08-20T09:00:00Z
2024-01-31,cashback_network,98,4,365.20,36.52,2026-08-20T09:00:00Z
2024-01-31,editorial_partner,73,3,315.40,37.85,2026-08-20T09:00:00Z
2024-02-01,creator_collective,135,7,649.80,90.97,2026-08-20T09:00:00Z
2024-02-01,cashback_network,122,5,444.54,44.45,2026-08-20T09:00:00Z
2024-02-01,editorial_partner,73,3,332.13,39.86,2026-08-20T09:00:00Z
2024-02-02,creator_collective,135,7,696.42,97.50,2026-08-20T09:00:00Z
2024-02-02,cashback_network,122,5,428.38,42.84,2026-08-20T09:00:00Z
2024-02-02,editorial_partner,98,4,444.10,53.29,2026-08-20T09:00:00Z
2024-02-03,creator_collective,154,8,762.52,106.75,2026-08-20T09:00:00Z
2024-02-03,cashback_network,122,5,439.61,43.96,2026-08-20T09:00:00Z
2024-02-03,editorial_partner,73,3,336.06,40.33,2026-08-20T09:00:00Z
2024-02-04,creator_collective,154,8,784.44,109.82,2026-08-20T09:00:00Z
2024-02-04,cashback_network,122,5,443.62,44.36,2026-08-20T09:00:00Z
2024-02-04,editorial_partner,98,4,436.20,52.34,2026-08-20T09:00:00Z
2024-02-05,creator_collective,154,8,797.42,111.64,2026-08-20T09:00:00Z
2024-02-05,cashback_network,122,5,430.69,43.07,2026-08-20T09:00:00Z
2024-02-05,editorial_partner,98,4,440.92,52.91,2026-08-20T09:00:00Z
2024-02-06,creator_collective,115,6,590.63,82.69,2026-08-20T09:00:00Z
2024-02-06,cashback_network,122,5,442.58,44.26,2026-08-20T09:00:00Z
2024-02-06,editorial_partner,98,4,424.15,50.90,2026-08-20T09:00:00Z
2024-02-07,creator_collective,154,8,787.88,110.30,2026-08-20T09:00:00Z
2024-02-07,cashback_network,122,5,454.18,45.42,2026-08-20T09:00:00Z
2024-02-07,editorial_partner,98,4,437.98,52.56,2026-08-20T09:00:00Z
2024-02-08,creator_collective,154,8,784.63,109.85,2026-08-20T09:00:00Z
2024-02-08,cashback_network,122,5,425.36,42.54,2026-08-20T09:00:00Z
2024-02-08,editorial_partner,73,3,326.49,39.18,2026-08-20T09:00:00Z
2024-02-09,creator_collective,135,7,655.99,91.84,2026-08-20T09:00:00Z
2024-02-09,cashback_network,122,5,453.18,45.32,2026-08-20T09:00:00Z
2024-02-09,editorial_partner,73,3,329.83,39.58,2026-08-20T09:00:00Z
2024-02-10,creator_collective,135,7,692.61,96.96,2026-08-20T09:00:00Z
2024-02-10,cashback_network,122,5,435.21,43.52,2026-08-20T09:00:00Z
2024-02-10,editorial_partner,98,4,433.16,51.98,2026-08-20T09:00:00Z
2024-02-11,creator_collective,135,7,666.17,93.26,2026-08-20T09:00:00Z
2024-02-11,cashback_network,122,5,432.20,43.22,2026-08-20T09:00:00Z
2024-02-11,editorial_partner,73,3,313.20,37.58,2026-08-20T09:00:00Z
2024-02-12,creator_collective,135,7,665.27,93.14,2026-08-20T09:00:00Z
2024-02-12,cashback_network,122,5,454.72,45.47,2026-08-20T09:00:00Z
2024-02-12,editorial_partner,73,3,311.75,37.41,2026-08-20T09:00:00Z
2024-02-13,creator_collective,135,7,651.75,91.24,2026-08-20T09:00:00Z
2024-02-13,cashback_network,98,4,358.89,35.89,2026-08-20T09:00:00Z
2024-02-13,editorial_partner,73,3,319.90,38.39,2026-08-20T09:00:00Z
2024-02-14,creator_collective,154,8,777.94,108.91,2026-08-20T09:00:00Z
2024-02-14,cashback_network,146,6,538.82,53.88,2026-08-20T09:00:00Z
2024-02-14,editorial_partner,98,4,444.86,53.38,2026-08-20T09:00:00Z
2024-02-15,creator_collective,135,7,658.30,92.16,2026-08-20T09:00:00Z
2024-02-15,cashback_network,146,6,522.17,52.22,2026-08-20T09:00:00Z
2024-02-15,editorial_partner,98,4,435.95,52.31,2026-08-20T09:00:00Z
2024-02-16,creator_collective,154,8,788.51,110.39,2026-08-20T09:00:00Z
2024-02-16,cashback_network,122,5,449.30,44.93,2026-08-20T09:00:00Z
2024-02-16,editorial_partner,73,3,312.17,37.46,2026-08-20T09:00:00Z
2024-02-17,creator_collective,135,7,653.13,91.44,2026-08-20T09:00:00Z
2024-02-17,cashback_network,122,5,441.55,44.16,2026-08-20T09:00:00Z
2024-02-17,editorial_partner,73,3,333.33,40.00,2026-08-20T09:00:00Z
2024-02-18,creator_collective,154,8,781.70,109.44,2026-08-20T09:00:00Z
2024-02-18,cashback_network,98,4,346.35,34.64,2026-08-20T09:00:00Z
2024-02-18,editorial_partner,73,3,322.62,38.71,2026-08-20T09:00:00Z
2024-02-19,creator_collective,115,6,579.70,81.16,2026-08-20T09:00:00Z
2024-02-19,cashback_network,122,5,452.68,45.27,2026-08-20T09:00:00Z
2024-02-19,editorial_partner,98,4,435.33,52.24,2026-08-20T09:00:00Z
2024-02-20,creator_collective,135,7,671.16,93.96,2026-08-20T09:00:00Z
2024-02-20,cashback_network,122,5,440.21,44.02,2026-08-20T09:00:00Z
2024-02-20,editorial_partner,98,4,427.20,51.26,2026-08-20T09:00:00Z
2024-02-21,creator_collective,154,8,778.70,109.02,2026-08-20T09:00:00Z
2024-02-21,cashback_network,122,5,443.02,44.30,2026-08-20T09:00:00Z
2024-02-21,editorial_partner,98,4,433.44,52.01,2026-08-20T09:00:00Z
2024-02-22,creator_collective,135,7,662.44,92.74,2026-08-20T09:00:00Z
2024-02-22,cashback_network,98,4,354.25,35.42,2026-08-20T09:00:00Z
2024-02-22,editorial_partner,98,4,427.60,51.31,2026-08-20T09:00:00Z
2024-02-23,creator_collective,135,7,651.55,91.22,2026-08-20T09:00:00Z
2024-02-23,cashback_network,122,5,450.18,45.02,2026-08-20T09:00:00Z
2024-02-23,editorial_partner,98,4,435.65,52.28,2026-08-20T09:00:00Z
2024-02-24,creator_collective,115,6,584.78,81.87,2026-08-20T09:00:00Z
2024-02-24,cashback_network,122,5,428.41,42.84,2026-08-20T09:00:00Z
2024-02-24,editorial_partner,98,4,440.35,52.84,2026-08-20T09:00:00Z
2024-02-25,creator_collective,135,7,672.31,94.12,2026-08-20T09:00:00Z
2024-02-25,cashback_network,98,4,360.18,36.02,2026-08-20T09:00:00Z
2024-02-25,editorial_partner,73,3,332.89,39.95,2026-08-20T09:00:00Z
2024-02-26,creator_collective,135,7,657.98,92.12,2026-08-20T09:00:00Z
2024-02-26,cashback_network,98,4,339.31,33.93,2026-08-20T09:00:00Z
2024-02-26,editorial_partner,98,4,430.76,51.69,2026-08-20T09:00:00Z
2024-02-27,creator_collective,135,7,689.17,96.48,2026-08-20T09:00:00Z
2024-02-27,cashback_network,98,4,360.61,36.06,2026-08-20T09:00:00Z
2024-02-27,editorial_partner,73,3,328.28,39.39,2026-08-20T09:00:00Z
2024-02-28,creator_collective,115,6,582.44,81.54,2026-08-20T09:00:00Z
2024-02-28,cashback_network,122,5,424.46,42.45,2026-08-20T09:00:00Z
2024-02-28,editorial_partner,73,3,324.71,38.96,2026-08-20T09:00:00Z
2024-02-29,creator_collective,115,6,593.87,83.14,2026-08-20T09:00:00Z
2024-02-29,cashback_network,98,4,357.62,35.76,2026-08-20T09:00:00Z
2024-02-29,editorial_partner,73,3,318.41,38.21,2026-08-20T09:00:00Z
2024-03-01,creator_collective,115,6,555.83,77.82,2026-08-20T09:00:00Z
2024-03-01,cashback_network,122,5,428.67,42.87,2026-08-20T09:00:00Z
2024-03-01,editorial_partner,73,3,314.84,37.78,2026-08-20T09:00:00Z
2024-03-02,creator_collective,135,7,673.00,94.22,2026-08-20T09:00:00Z
2024-03-02,cashback_network,122,5,438.27,43.83,2026-08-20T09:00:00Z
2024-03-02,editorial_partner,73,3,330.50,39.66,2026-08-20T09:00:00Z
2024-03-03,creator_collective,115,6,580.21,81.23,2026-08-20T09:00:00Z
2024-03-03,cashback_network,122,5,447.19,44.72,2026-08-20T09:00:00Z
2024-03-03,editorial_partner,98,4,422.69,50.72,2026-08-20T09:00:00Z
2024-03-04,creator_collective,135,7,693.28,97.06,2026-08-20T09:00:00Z
2024-03-04,cashback_network,98,4,351.13,35.11,2026-08-20T09:00:00Z
2024-03-04,editorial_partner,73,3,326.86,39.22,2026-08-20T09:00:00Z
2024-03-05,creator_collective,135,7,668.99,93.66,2026-08-20T09:00:00Z
2024-03-05,cashback_network,122,5,439.48,43.95,2026-08-20T09:00:00Z
2024-03-05,editorial_partner,73,3,312.13,37.46,2026-08-20T09:00:00Z
2024-03-06,creator_collective,115,6,558.91,78.25,2026-08-20T09:00:00Z
2024-03-06,cashback_network,98,4,350.48,35.05,2026-08-20T09:00:00Z
2024-03-06,editorial_partner,98,4,447.69,53.72,2026-08-20T09:00:00Z
2024-03-07,creator_collective,135,7,680.57,95.28,2026-08-20T09:00:00Z
2024-03-07,cashback_network,98,4,357.29,35.73,2026-08-20T09:00:00Z
2024-03-07,editorial_partner,73,3,329.36,39.52,2026-08-20T09:00:00Z
2024-03-08,creator_collective,115,6,582.93,81.61,2026-08-20T09:00:00Z
2024-03-08,cashback_network,98,4,339.27,33.93,2026-08-20T09:00:00Z
2024-03-08,editorial_partner,73,3,335.91,40.31,2026-08-20T09:00:00Z
2024-03-09,creator_collective,115,6,592.08,82.89,2026-08-20T09:00:00Z
2024-03-09,cashback_network,98,4,350.98,35.10,2026-08-20T09:00:00Z
2024-03-09,editorial_partner,98,4,428.63,51.44,2026-08-20T09:00:00Z
2024-03-10,creator_collective,115,6,596.60,83.52,2026-08-20T09:00:00Z
2024-03-10,cashback_network,98,4,342.33,34.23,2026-08-20T09:00:00Z
2024-03-10,editorial_partner,98,4,418.23,50.19,2026-08-20T09:00:00Z
2024-03-11,creator_collective,115,6,593.50,83.09,2026-08-20T09:00:00Z
2024-03-11,cashback_network,122,5,427.12,42.71,2026-08-20T09:00:00Z
2024-03-11,editorial_partner,73,3,330.00,39.60,2026-08-20T09:00:00Z
2024-03-12,creator_collective,135,7,696.83,97.56,2026-08-20T09:00:00Z
2024-03-12,cashback_network,98,4,341.75,34.18,2026-08-20T09:00:00Z
2024-03-12,editorial_partner,98,4,423.71,50.85,2026-08-20T09:00:00Z
2024-03-13,creator_collective,135,7,656.34,91.89,2026-08-20T09:00:00Z
2024-03-13,cashback_network,98,4,344.47,34.45,2026-08-20T09:00:00Z
2024-03-13,editorial_partner,73,3,313.95,37.67,2026-08-20T09:00:00Z
2024-03-14,creator_collective,154,8,753.81,105.53,2026-08-20T09:00:00Z
2024-03-14,cashback_network,122,5,445.77,44.58,2026-08-20T09:00:00Z
2024-03-14,editorial_partner,98,4,418.01,50.16,2026-08-20T09:00:00Z
2024-03-15,creator_collective,135,7,686.72,96.14,2026-08-20T09:00:00Z
2024-03-15,cashback_network,122,5,437.46,43.75,2026-08-20T09:00:00Z
2024-03-15,editorial_partner,73,3,318.07,38.17,2026-08-20T09:00:00Z
2024-03-16,creator_collective,135,7,656.07,91.85,2026-08-20T09:00:00Z
2024-03-16,cashback_network,122,5,451.18,45.12,2026-08-20T09:00:00Z
2024-03-16,editorial_partner,73,3,322.80,38.74,2026-08-20T09:00:00Z
2024-03-17,creator_collective,135,7,655.13,91.72,2026-08-20T09:00:00Z
2024-03-17,cashback_network,98,4,361.43,36.14,2026-08-20T09:00:00Z
2024-03-17,editorial_partner,73,3,324.53,38.94,2026-08-20T09:00:00Z
2024-03-18,creator_collective,115,6,565.19,79.13,2026-08-20T09:00:00Z
2024-03-18,cashback_network,122,5,438.95,43.90,2026-08-20T09:00:00Z
2024-03-18,editorial_partner,73,3,329.19,39.50,2026-08-20T09:00:00Z
2024-03-19,creator_collective,115,6,582.96,81.61,2026-08-20T09:00:00Z
2024-03-19,cashback_network,122,5,428.53,42.85,2026-08-20T09:00:00Z
2024-03-19,editorial_partner,73,3,317.33,38.08,2026-08-20T09:00:00Z
2024-03-20,creator_collective,115,6,580.42,81.26,2026-08-20T09:00:00Z
2024-03-20,cashback_network,98,4,343.60,34.36,2026-08-20T09:00:00Z
2024-03-20,editorial_partner,73,3,313.71,37.64,2026-08-20T09:00:00Z
2024-03-21,creator_collective,135,7,688.48,96.39,2026-08-20T09:00:00Z
2024-03-21,cashback_network,98,4,346.90,34.69,2026-08-20T09:00:00Z
2024-03-21,editorial_partner,73,3,322.97,38.76,2026-08-20T09:00:00Z
2024-03-22,creator_collective,115,6,584.43,81.82,2026-08-20T09:00:00Z
2024-03-22,cashback_network,122,5,455.73,45.57,2026-08-20T09:00:00Z
2024-03-22,editorial_partner,73,3,325.80,39.10,2026-08-20T09:00:00Z
2024-03-23,creator_collective,115,6,572.22,80.11,2026-08-20T09:00:00Z
2024-03-23,cashback_network,98,4,350.79,35.08,2026-08-20T09:00:00Z
2024-03-23,editorial_partner,73,3,333.87,40.06,2026-08-20T09:00:00Z
2024-03-24,creator_collective,115,6,585.86,82.02,2026-08-20T09:00:00Z
2024-03-24,cashback_network,98,4,347.54,34.75,2026-08-20T09:00:00Z
2024-03-24,editorial_partner,73,3,314.46,37.74,2026-08-20T09:00:00Z
2024-03-25,creator_collective,135,7,662.35,92.73,2026-08-20T09:00:00Z
2024-03-25,cashback_network,98,4,339.74,33.97,2026-08-20T09:00:00Z
