activity_date,channel,spend_usd,impressions,clicks,attributed_orders,updated_at
2023-11-22,paid_social,571.88,20140,530,19,2026-08-20T09:00:00Z
2023-11-22,retargeting,264.81,12274,323,25,2026-08-20T09:00:00Z
2023-11-22,email,62.24,13148,346,36,2026-08-20T09:00:00Z
2023-11-23,paid_search,800.00,10230,465,27,2026-08-20T09:00:00Z
2023-11-23,paid_social,603.85,21242,559,20,2026-08-20T09:00:00Z
2023-11-23,retargeting,284.37,13186,347,29,2026-08-20T09:00:00Z
2023-11-23,email,61.34,12958,341,33,2026-08-20T09:00:00Z
2023-11-24,paid_search,747.05,9548,434,26,2026-08-20T09:00:00Z
2023-11-24,paid_social,538.55,18962,499,18,2026-08-20T09:00:00Z
2023-11-24,retargeting,254.31,11780,310,25,2026-08-20T09:00:00Z
2023-11-24,email,58.79,12426,327,31,2026-08-20T09:00:00Z
2023-11-25,paid_search,775.91,9922,451,26,2026-08-20T09:00:00Z
2023-11-25,paid_social,546.47,19228,506,18,2026-08-20T09:00:00Z
2023-11-25,retargeting,279.30,12958,341,27,2026-08-20T09:00:00Z
2023-11-25,email,58.43,12350,325,32,2026-08-20T09:00:00Z
2023-11-26,paid_search,765.48,9790,445,27,2026-08-20T09:00:00Z
2023-11-26,paid_social,595.11,20938,551,19,2026-08-20T09:00:00Z
2023-11-26,retargeting,258.30,11970,315,26,2026-08-20T09:00:00Z
2023-11-26,email,66.20,13984,368,36,2026-08-20T09:00:00Z
2023-11-27,paid_search,788.28,10076,458,28,2026-08-20T09:00:00Z
2023-11-27,paid_social,569.75,20064,528,18,2026-08-20T09:00:00Z
2023-11-27,retargeting,284.94,13186,347,27,2026-08-20T09:00:00Z
2023-11-27,email,61.02,12882,339,34,2026-08-20T09:00:00Z
2023-11-28,paid_search,720.96,9218,419,25,2026-08-20T09:00:00Z
2023-11-28,paid_social,560.72,19722,519,17,2026-08-20T09:00:00Z
2023-11-28,retargeting,285.12,13224,348,29,2026-08-20T09:00:00Z
2023-11-28,email,64.08,13528,356,37,2026-08-20T09:00:00Z
2023-11-29,paid_search,753.50,9636,438,25,2026-08-20T09:00:00Z
2023-11-29,paid_social,606.36,21318,561,20,2026-08-20T09:00:00Z
2023-11-29,retargeting,281.57,13034,343,29,2026-08-20T09:00:00Z
2023-11-29,email,63.06,13300,350,36,2026-08-20T09:00:00Z
2023-11-30,paid_search,758.43,9702,441,25,2026-08-20T09:00:00Z
2023-11-30,paid_social,520.12,18316,482,17,2026-08-20T09:00:00Z
2023-11-30,retargeting,248.88,11552,304,25,2026-08-20T09:00:00Z
2023-11-30,email,63.87,13490,355,35,2026-08-20T09:00:00Z
2023-12-01,paid_search,648.54,8294,377,20,2026-08-20T09:00:00Z
2023-12-01,paid_social,495.68,17442,459,15,2026-08-20T09:00:00Z
2023-12-01,retargeting,270.79,12540,330,25,2026-08-20T09:00:00Z
2023-12-01,email,61.07,12882,339,31,2026-08-20T09:00:00Z
2023-12-02,paid_search,686.87,8778,399,22,2026-08-20T09:00:00Z
2023-12-02,paid_social,564.53,19874,523,16,2026-08-20T09:00:00Z
2023-12-02,retargeting,271.41,12578,331,24,2026-08-20T09:00:00Z
2023-12-02,email,61.69,13034,343,32,2026-08-20T09:00:00Z
2023-12-03,paid_search,717.63,9174,417,23,2026-08-20T09:00:00Z
2023-12-03,paid_social,533.34,18772,494,17,2026-08-20T09:00:00Z
2023-12-03,retargeting,258.12,11970,315,23,2026-08-20T09:00:00Z
2023-12-03,email,59.80,12616,332,33,2026-08-20T09:00:00Z
2023-12-04,paid_search,713.24,9130,415,22,2026-08-20T09:00:00Z
2023-12-04,paid_social,527.27,18544,488,16,2026-08-20T09:00:00Z
2023-12-04,retargeting,252.10,11666,307,23,2026-08-20T09:00:00Z
2023-12-04,email,62.12,13110,345,31,2026-08-20T09:00:00Z
2023-12-05,paid_search,650.93,8316,378,20,2026-08-20T09:00:00Z
2023-12-05,paid_social,519.99,18278,481,16,2026-08-20T09:00:00Z
2023-12-05,retargeting,271.44,12578,331,27,2026-08-20T09:00:00Z
2023-12-05,email,58.12,12274,323,31,2026-08-20T09:00:00Z
2023-12-06,paid_search,646.97,8272,376,20,2026-08-20T09:00:00Z
2023-12-06,paid_social,490.08,17252,454,15,2026-08-20T09:00:00Z
2023-12-06,retargeting,235.19,10906,287,23,2026-08-20T09:00:00Z
2023-12-06,email,62.65,13224,348,33,2026-08-20T09:00:00Z
2023-12-07,paid_search,651.91,8338,379,20,2026-08-20T09:00:00Z
2023-12-07,paid_social,539.77,19000,500,17,2026-08-20T09:00:00Z
2023-12-07,retargeting,267.96,12426,327,26,2026-08-20T09:00:00Z
2023-12-07,email,58.09,12274,323,31,2026-08-20T09:00:00Z
2023-12-08,paid_search,735.27,9394,427,23,2026-08-20T09:00:00Z
2023-12-08,paid_social,530.36,18658,491,16,2026-08-20T09:00:00Z
2023-12-08,retargeting,260.57,12084,318,24,2026-08-20T09:00:00Z
2023-12-08,email,65.21,13756,362,34,2026-08-20T09:00:00Z
2023-12-09,paid_search,715.55,9152,416,22,2026-08-20T09:00:00Z
2023-12-09,paid_social,491.36,17290,455,14,2026-08-20T09:00:00Z
2023-12-09,retargeting,235.99,10944,288,21,2026-08-20T09:00:00Z
2023-12-09,email,63.29,13376,352,32,2026-08-20T09:00:00Z
2023-12-10,paid_search,681.79,8712,396,22,2026-08-20T09:00:00Z
2023-12-10,paid_social,548.80,19304,508,16,2026-08-20T09:00:00Z
2023-12-10,retargeting,253.14,11742,309,25,2026-08-20T09:00:00Z
2023-12-10,email,63.38,13376,352,32,2026-08-20T09:00:00Z
2023-12-11,paid_search,740.92,9482,431,24,2026-08-20T09:00:00Z
2023-12-11,paid_social,487.84,17176,452,15,2026-08-20T09:00:00Z
2023-12-11,retargeting,269.72,12502,329,26,2026-08-20T09:00:00Z
2023-12-11,email,63.56,13414,353,32,2026-08-20T09:00:00Z
2023-12-12,paid_search,735.16,9394,427,24,2026-08-20T09:00:00Z
2023-12-12,paid_social,532.81,18734,493,16,2026-08-20T09:00:00Z
2023-12-12,retargeting,237.33,10982,289,23,2026-08-20T09:00:00Z
2023-12-12,email,61.79,13034,343,33,2026-08-20T09:00:00Z
2023-12-13,paid_search,658.43,8426,383,22,2026-08-20T09:00:00Z
2023-12-13,paid_social,516.93,18202,479,16,2026-08-20T09:00:00Z
2023-12-13,retargeting,244.59,11324,298,23,2026-08-20T09:00:00Z
2023-12-13,email,57.67,12160,320,29,2026-08-20T09:00:00Z
2023-12-14,paid_search,723.57,9262,421,24,2026-08-20T09:00:00Z
2023-12-14,paid_social,505.05,17784,468,16,2026-08-20T09:00:00Z
2023-12-14,retargeting,249.10,11552,304,23,2026-08-20T09:00:00Z
2023-12-14,email,64.86,13680,360,34,2026-08-20T09:00:00Z
2023-12-15,paid_search,702.13,8976,408,23,2026-08-20T09:00:00Z
2023-12-15,paid_social,561.87,19760,520,18,2026-08-20T09:00:00Z
2023-12-15,retargeting,268.84,12464,328,26,2026-08-20T09:00:00Z
2023-12-15,email,58.46,12350,325,31,2026-08-20T09:00:00Z
2023-12-16,paid_search,666.61,8536,388,21,2026-08-20T09:00:00Z
2023-12-16,paid_social,522.87,18392,484,16,2026-08-20T09:00:00Z
2023-12-16,retargeting,267.14,12388,326,25,2026-08-20T09:00:00Z
2023-12-16,email,55.91,11818,311,29,2026-08-20T09:00:00Z
2023-12-17,paid_search,717.59,9174,417,24,2026-08-20T09:00:00Z
2023-12-17,paid_social,557.41,19608,516,17,2026-08-20T09:00:00Z
2023-12-17,retargeting,259.30,12008,316,24,2026-08-20T09:00:00Z
2023-12-17,email,62.84,13262,349,33,2026-08-20T09:00:00Z
2023-12-18,paid_search,709.13,9064,412,24,2026-08-20T09:00:00Z
2023-12-18,paid_social,543.94,19152,504,16,2026-08-20T09:00:00Z
2023-12-18,retargeting,263.43,12198,321,25,2026-08-20T09:00:00Z
2023-12-18,email,60.09,12692,334,31,2026-08-20T09:00:00Z
2023-12-19,paid_search,532.55,6820,310,13,2026-08-20T09:00:00Z
2023-12-19,paid_social,410.34,14440,380,10,2026-08-20T09:00:00Z
2023-12-19,retargeting,197.18,9120,240,14,2026-08-20T09:00:00Z
2023-12-19,email,50.74,10716,282,20,2026-08-20T09:00:00Z
2023-12-20,paid_search,480.48,6138,279,12,2026-08-20T09:00:00Z
2023-12-20,paid_social,387.74,13642,359,9,2026-08-20T09:00:00Z
2023-12-20,retargeting,179.14,8284,218,14,2026-08-20T09:00:00Z
2023-12-20,email,50.29,10602,279,21,2026-08-20T09:00:00Z
2023-12-21,paid_search,501.84,6424,292,12,2026-08-20T09:00:00Z
2023-12-21,paid_social,406.09,14288,376,10,2026-08-20T09:00:00Z
2023-12-21,retargeting,179.33,8322,219,13,2026-08-20T09:00:00Z
2023-12-21,email,47.20,9956,262,19,2026-08-20T09:00:00Z
2023-12-22,paid_search,534.65,6842,311,14,2026-08-20T09:00:00Z
2023-12-22,paid_social,415.51,14630,385,10,2026-08-20T09:00:00Z
2023-12-22,retargeting,179.91,8322,219,13,2026-08-20T09:00:00Z
2023-12-22,email,51.06,10792,284,20,2026-08-20T09:00:00Z
2023-12-23,paid_search,483.70,6182,281,12,2026-08-20T09:00:00Z
2023-12-23,paid_social,405.85,14288,376,10,2026-08-20T09:00:00Z
2023-12-23,retargeting,183.35,8512,224,13,2026-08-20T09:00:00Z
2023-12-23,email,54.49,11514,303,22,2026-08-20T09:00:00Z
2023-12-24,paid_search,554.34,7084,322,14,2026-08-20T09:00:00Z
2023-12-24,paid_social,362.43,12768,336,9,2026-08-20T09:00:00Z
2023-12-24,retargeting,190.18,8816,232,15,2026-08-20T09:00:00Z
2023-12-24,email,49.20,10374,273,20,2026-08-20T09:00:00Z
2023-12-25,paid_search,558.77,7150,325,15,2026-08-20T09:00:00Z
2023-12-25,paid_social,360.60,12692,334,8,2026-08-20T09:00:00Z
2023-12-25,retargeting,172.83,8018,211,13,2026-08-20T09:00:00Z
2023-12-25,email,53.39,11286,297,22,2026-08-20T09:00:00Z
2023-12-26,paid_search,514.99,6578,299,13,2026-08-20T09:00:00Z
2023-12-26,paid_social,389.05,13680,360,9,2026-08-20T09:00:00Z
2023-12-26,retargeting,199.08,9234,243,15,2026-08-20T09:00:00Z
2023-12-26,email,51.56,10868,286,22,2026-08-20T09:00:00Z
2023-12-27,paid_search,553.20,7084,322,14,2026-08-20T09:00:00Z
2023-12-27,paid_social,375.92,13224,348,9,2026-08-20T09:00:00Z
2023-12-27,retargeting,177.43,8208,216,14,2026-08-20T09:00:00Z
2023-12-27,email,51.91,10944,288,22,2026-08-20T09:00:00Z
2023-12-28,paid_search,518.13,6622,301,13,2026-08-20T09:00:00Z
2023-12-28,paid_social,408.34,14364,378,10,2026-08-20T09:00:00Z
2023-12-28,retargeting,196.48,9120,240,15,2026-08-20T09:00:00Z
2023-12-28,email,50.76,10716,282,21,2026-08-20T09:00:00Z
2023-12-29,paid_search,516.89,6622,301,13,2026-08-20T09:00:00Z
2023-12-29,paid_social,415.57,14630,385,10,2026-08-20T09:00:00Z
2023-12-29,retargeting,199.58,9234,243,15,2026-08-20T09:00:00Z
2023-12-29,email,53.43,11286,297,22,2026-08-20T09:00:00Z
2023-12-30,paid_search,488.22,6248,284,12,2026-08-20T09:00:00Z
2023-12-30,paid_social,414.35,14592,384,10,2026-08-20T09:00:00Z
2023-12-30,retargeting,186.35,8626,227,13,2026-08-20T09:00:00Z
2023-12-30,email,49.45,10450,275,20,2026-08-20T09:00:00Z
2023-12-31,paid_search,534.90,6842,311,13,2026-08-20T09:00:00Z
2023-12-31,paid_social,360.99,12692,334,9,2026-08-20T09:00:00Z
2023-12-31,retargeting,176.39,8170,215,12,2026-08-20T09:00:00Z
2023-12-31,email,52.25,11020,290,21,2026-08-20T09:00:00Z
2024-01-01,paid_search,491.27,6292,286,12,2026-08-20T09:00:00Z
2024-01-01,paid_social,404.07,14212,374,10,2026-08-20T09:00:00Z
2024-01-01,retargeting,173.88,8056,212,13,2026-08-20T09:00:00Z
2024-01-01,email,47.00,9918,261,20,2026-08-20T09:00:00Z
2024-01-02,paid_search,487.89,6248,284,12,2026-08-20T09:00:00Z
2024-01-02,paid_social,414.12,14554,383,10,2026-08-20T09:00:00Z
2024-01-02,retargeting,190.14,8816,232,14,2026-08-20T09:00:00Z
2024-01-02,email,50.73,10716,282,22,2026-08-20T09:00:00Z
2024-01-03,paid_search,527.22,6754,307,14,2026-08-20T09:00:00Z
2024-01-03,paid_social,405.08,14250,375,10,2026-08-20T09:00:00Z
2024-01-03,retargeting,178.23,8246,217,14,2026-08-20T09:00:00Z
2024-01-03,email,46.91,9918,261,19,2026-08-20T09:00:00Z
2024-01-04,paid_search,488.46,6248,284,12,2026-08-20T09:00:00Z
2024-01-04,paid_social,357.59,12578,331,9,2026-08-20T09:00:00Z
2024-01-04,retargeting,183.65,8512,224,14,2026-08-20T09:00:00Z
2024-01-04,email,49.06,10374,273,20,2026-08-20T09:00:00Z
2024-01-05,paid_search,538.60,6886,313,14,2026-08-20T09:00:00Z
2024-01-05,paid_social,383.97,13528,356,9,2026-08-20T09:00:00Z
2024-01-05,retargeting,197.81,9158,241,15,2026-08-20T09:00:00Z
2024-01-05,email,50.41,10640,280,21,2026-08-20T09:00:00Z
2024-01-06,paid_search,528.71,6754,307,13,2026-08-20T09:00:00Z
2024-01-06,paid_social,397.06,13984,368,10,2026-08-20T09:00:00Z
2024-01-06,retargeting,192.50,8930,235,15,2026-08-20T09:00:00Z
2024-01-06,email,48.99,10336,272,21,2026-08-20T09:00:00Z
2024-01-07,paid_search,497.00,6358,289,12,2026-08-20T09:00:00Z
2024-01-07,paid_social,372.68,13110,345,9,2026-08-20T09:00:00Z
2024-01-07,retargeting,178.67,8284,218,14,2026-08-20T09:00:00Z
2024-01-07,email,53.25,11248,296,22,2026-08-20T09:00:00Z
2024-01-08,paid_search,504.48,6446,293,13,2026-08-20T09:00:00Z
2024-01-08,paid_social,390.41,13718,361,9,2026-08-20T09:00:00Z
2024-01-08,retargeting,197.72,9158,241,15,2026-08-20T09:00:00Z
2024-01-08,email,53.42,11286,297,23,2026-08-20T09:00:00Z
2024-01-09,paid_search,529.89,6776,308,13,2026-08-20T09:00:00Z
2024-01-09,paid_social,388.03,13642,359,9,2026-08-20T09:00:00Z
2024-01-09,retargeting,171.47,7942,209,12,2026-08-20T09:00:00Z
2024-01-09,email,53.10,11210,295,22,2026-08-20T09:00:00Z
2024-01-10,paid_search,541.53,6930,315,14,2026-08-20T09:00:00Z
2024-01-10,paid_social,391.09,13756,362,9,2026-08-20T09:00:00Z
2024-01-10,retargeting,187.89,8702,229,15,2026-08-20T09:00:00Z
2024-01-10,email,48.61,10260,270,20,2026-08-20T09:00:00Z
2024-01-11,paid_search,502.72,6424,292,12,2026-08-20T09:00:00Z
2024-01-11,paid_social,401.30,14136,372,10,2026-08-20T09:00:00Z
2024-01-11,retargeting,187.78,8702,229,14,2026-08-20T09:00:00Z
2024-01-11,email,50.66,10678,281,20,2026-08-20T09:00:00Z
2024-01-12,paid_search,496.98,6358,289,13,2026-08-20T09:00:00Z
2024-01-12,paid_social,400.20,14098,371,10,2026-08-20T09:00:00Z
2024-01-12,retargeting,176.72,8208,216,13,2026-08-20T09:00:00Z
2024-01-12,email,51.34,10830,285,21,2026-08-20T09:00:00Z
2024-01-13,paid_search,502.97,6424,292,13,2026-08-20T09:00:00Z
2024-01-13,paid_social,380.11,13376,352,9,2026-08-20T09:00:00Z
2024-01-13,retargeting,186.03,8626,227,14,2026-08-20T09:00:00Z
2024-01-13,email,50.04,10564,278,20,2026-08-20T09:00:00Z
2024-01-14,paid_search,592.67,7590,345,17,2026-08-20T09:00:00Z
2024-01-14,paid_social,436.74,15352,404,12,2026-08-20T09:00:00Z
2024-01-14,retargeting,202.05,9348,246,16,2026-08-20T09:00:00Z
2024-01-14,email,51.98,10982,289,25,2026-08-20T09:00:00Z
2024-01-15,paid_search,599.22,7656,348,17,2026-08-20T09:00:00Z
2024-01-15,paid_social,421.31,14820,390,11,2026-08-20T09:00:00Z
2024-01-15,retargeting,208.76,9690,255,18,2026-08-20T09:00:00Z
2024-01-15,email,55.55,11742,309,24,2026-08-20T09:00:00Z
2024-01-16,paid_search,558.89,7150,325,16,2026-08-20T09:00:00Z
2024-01-16,paid_social,459.67,16188,426,13,2026-08-20T09:00:00Z
2024-01-16,retargeting,200.82,9310,245,17,2026-08-20T09:00:00Z
2024-01-16,email,55.76,11780,310,26,2026-08-20T09:00:00Z
2024-01-17,paid_search,475.35,6072,276,12,2026-08-20T09:00:00Z
2024-01-17,paid_social,352.89,12426,327,9,2026-08-20T09:00:00Z
2024-01-17,retargeting,172.99,8018,211,13,2026-08-20T09:00:00Z
2024-01-17,email,47.63,10070,265,19,2026-08-20T09:00:00Z
2024-01-18,paid_search,467.13,5984,272,12,2026-08-20T09:00:00Z
2024-01-18,paid_social,398.80,14022,369,10,2026-08-20T09:00:00Z
2024-01-18,retargeting,186.82,8664,228,15,2026-08-20T09:00:00Z
2024-01-18,email,45.68,9652,254,19,2026-08-20T09:00:00Z
2024-01-19,paid_search,515.89,6600,300,13,2026-08-20T09:00:00Z
2024-01-19,paid_social,381.26,13414,353,9,2026-08-20T09:00:00Z
2024-01-19,retargeting,168.10,7790,205,13,2026-08-20T09:00:00Z
2024-01-19,email,47.37,9994,263,19,2026-08-20T09:00:00Z
2024-01-20,paid_search,509.05,6512,296,13,2026-08-20T09:00:00Z
2024-01-20,paid_social,389.35,13718,361,9,2026-08-20T09:00:00Z
2024-01-20,retargeting,180.20,8360,220,13,2026-08-20T09:00:00Z
2024-01-20,email,47.02,9918,261,19,2026-08-20T09:00:00Z
2024-01-21,paid_search,498.24,6380,290,13,2026-08-20T09:00:00Z
2024-01-21,paid_social,355.76,12502,329,9,2026-08-20T09:00:00Z
2024-01-21,retargeting,167.98,7790,205,13,2026-08-20T09:00:00Z
2024-01-21,email,46.83,9880,260,19,2026-08-20T09:00:00Z
2024-01-22,paid_search,474.73,6072,276,12,2026-08-20T09:00:00Z
2024-01-22,paid_social,368.53,12958,341,9,2026-08-20T09:00:00Z
2024-01-22,retargeting,170.37,7904,208,13,2026-08-20T09:00:00Z
2024-01-22,email,50.77,10716,282,21,2026-08-20T09:00:00Z
2024-01-23,paid_search,525.31,6710,305,13,2026-08-20T09:00:00Z
2024-01-23,paid_social,362.71,12768,336,9,2026-08-20T09:00:00Z
2024-01-23,retargeting,172.01,7980,210,13,2026-08-20T09:00:00Z
2024-01-23,email,46.96,9918,261,20,2026-08-20T09:00:00Z
2024-01-24,paid_search,530.34,6776,308,14,2026-08-20T09:00:00Z
2024-01-24,paid_social,354.99,12502,329,9,2026-08-20T09:00:00Z
2024-01-24,retargeting,183.22,8474,223,14,2026-08-20T09:00:00Z
2024-01-24,email,49.57,10450,275,20,2026-08-20T09:00:00Z
2024-01-25,paid_search,512.51,6556,298,13,2026-08-20T09:00:00Z
2024-01-25,paid_social,344.83,12122,319,8,2026-08-20T09:00:00Z
2024-01-25,retargeting,185.52,8588,226,13,2026-08-20T09:00:00Z
2024-01-25,email,44.37,9348,246,18,2026-08-20T09:00:00Z
2024-01-26,paid_search,516.15,6600,300,12,2026-08-20T09:00:00Z
2024-01-26,paid_social,356.30,12540,330,9,2026-08-20T09:00:00Z
2024-01-26,retargeting,166.86,7714,203,12,2026-08-20T09:00:00Z
2024-01-26,email,50.26,10602,279,20,2026-08-20T09:00:00Z
2024-01-27,paid_search,502.20,6424,292,12,2026-08-20T09:00:00Z
2024-01-27,paid_social,370.59,13034,343,9,2026-08-20T09:00:00Z
2024-01-27,retargeting,164.46,7638,201,12,2026-08-20T09:00:00Z
2024-01-27,email,51.12,10792,284,21,2026-08-20T09:00:00Z
2024-01-28,paid_search,477.55,6116,278,12,2026-08-20T09:00:00Z
2024-01-28,paid_social,391.47,13756,362,10,2026-08-20T09:00:00Z
2024-01-28,retargeting,174.43,8094,213,13,2026-08-20T09:00:00Z
2024-01-28,email,49.45,10450,275,21,2026-08-20T09:00:00Z
2024-01-29,paid_search,523.80,6710,305,14,2026-08-20T09:00:00Z
2024-01-29,paid_social,360.02,12654,333,9,2026-08-20T09:00:00Z
2024-01-29,retargeting,173.52,8056,212,13,2026-08-20T09:00:00Z
2024-01-29,email,44.97,9500,250,19,2026-08-20T09:00:00Z
2024-01-30,paid_search,497.22,6358,289,12,2026-08-20T09:00:00Z
2024-01-30,paid_social,345.48,12160,320,8,2026-08-20T09:00:00Z
2024-01-30,retargeting,180.58,8360,220,14,2026-08-20T09:00:00Z
2024-01-30,email,50.43,10640,280,20,2026-08-20T09:00:00Z
2024-01-31,paid_search,495.85,6336,288,13,2026-08-20T09:00:00Z
2024-01-31,paid_social,366.63,12882,339,9,2026-08-20T09:00:00Z
2024-01-31,retargeting,177.49,8208,216,13,2026-08-20T09:00:00Z
2024-01-31,email,50.14,10602,279,21,2026-08-20T09:00:00Z
2024-02-01,paid_search,520.81,6666,303,13,2026-08-20T09:00:00Z
2024-02-01,paid_social,363.02,12768,336,9,2026-08-20T09:00:00Z
2024-02-01,retargeting,169.09,7828,206,12,2026-08-20T09:00:00Z
2024-02-01,email,48.77,10298,271,19,2026-08-20T09:00:00Z
2024-02-02,paid_search,487.95,6248,284,13,2026-08-20T09:00:00Z
2024-02-02,paid_social,358.56,12616,332,9,2026-08-20T09:00:00Z
2024-02-02,retargeting,183.87,8512,224,14,2026-08-20T09:00:00Z
2024-02-02,email,43.86,9272,244,19,2026-08-20T09:00:00Z
2024-02-03,paid_search,503.63,6446,293,13,2026-08-20T09:00:00Z
2024-02-03,paid_social,359.31,12654,333,9,2026-08-20T09:00:00Z
2024-02-03,retargeting,164.37,7600,200,12,2026-08-20T09:00:00Z
2024-02-03,email,50.59,10678,281,20,2026-08-20T09:00:00Z
2024-02-04,paid_search,506.83,6490,295,13,2026-08-20T09:00:00Z
2024-02-04,paid_social,359.14,12654,333,9,2026-08-20T09:00:00Z
2024-02-04,retargeting,170.69,7904,208,13,2026-08-20T09:00:00Z
2024-02-04,email,45.39,9576,252,18,2026-08-20T09:00:00Z
2024-02-05,paid_search,479.69,6138,279,12,2026-08-20T09:00:00Z
2024-02-05,paid_social,354.41,12464,328,9,2026-08-20T09:00:00Z
2024-02-05,retargeting,165.39,7676,202,13,2026-08-20T09:00:00Z
2024-02-05,email,50.41,10640,280,21,2026-08-20T09:00:00Z
2024-02-06,paid_search,507.95,6490,295,13,2026-08-20T09:00:00Z
2024-02-06,paid_social,364.50,12806,337,9,2026-08-20T09:00:00Z
2024-02-06,retargeting,176.13,8170,215,13,2026-08-20T09:00:00Z
2024-02-06,email,44.61,9424,248,18,2026-08-20T09:00:00Z
2024-02-07,paid_search,462.23,5918,269,12,2026-08-20T09:00:00Z
2024-02-07,paid_social,389.50,13718,361,10,2026-08-20T09:00:00Z
2024-02-07,retargeting,171.52,7942,209,12,2026-08-20T09:00:00Z
2024-02-07,email,45.58,9614,253,19,2026-08-20T09:00:00Z
2024-02-08,paid_search,480.67,6138,279,12,2026-08-20T09:00:00Z
2024-02-08,paid_social,375.16,13186,347,9,2026-08-20T09:00:00Z
2024-02-08,retargeting,185.04,8588,226,14,2026-08-20T09:00:00Z
2024-02-08,email,47.83,10108,266,19,2026-08-20T09:00:00Z
2024-02-09,paid_search,486.44,6226,283,12,2026-08-20T09:00:00Z
2024-02-09,paid_social,365.48,12844,338,9,2026-08-20T09:00:00Z
2024-02-09,retargeting,165.06,7638,201,12,2026-08-20T09:00:00Z
2024-02-09,email,49.50,10450,275,20,2026-08-20T09:00:00Z
2024-02-10,paid_search,484.08,6182,281,12,2026-08-20T09:00:00Z
2024-02-10,paid_social,331.18,11666,307,8,2026-08-20T09:00:00Z
2024-02-10,retargeting,158.74,7372,194,12,2026-08-20T09:00:00Z
2024-02-10,email,46.65,9842,259,19,2026-08-20T09:00:00Z
2024-02-11,paid_search,452.84,5786,263,11,2026-08-20T09:00:00Z
2024-02-11,paid_social,359.45,12654,333,8,2026-08-20T09:00:00Z
2024-02-11,retargeting,159.36,7372,194,12,2026-08-20T09:00:00Z
2024-02-11,email,49.73,10488,276,20,2026-08-20T09:00:00Z
2024-02-12,paid_search,475.55,6072,276,12,2026-08-20T09:00:00Z
2024-02-12,paid_social,337.04,11856,312,8,2026-08-20T09:00:00Z
2024-02-12,retargeting,158.30,7334,193,11,2026-08-20T09:00:00Z
2024-02-12,email,48.32,10184,268,20,2026-08-20T09:00:00Z
2024-02-13,paid_search,472.89,6050,275,12,2026-08-20T09:00:00Z
2024-02-13,paid_social,373.22,13148,346,9,2026-08-20T09:00:00Z
2024-02-13,retargeting,169.78,7866,207,13,2026-08-20T09:00:00Z
2024-02-13,email,44.71,9424,248,18,2026-08-20T09:00:00Z
2024-02-14,paid_search,570.33,7304,332,15,2026-08-20T09:00:00Z
2024-02-14,paid_social,420.03,14782,389,11,2026-08-20T09:00:00Z
2024-02-14,retargeting,184.78,8550,225,16,2026-08-20T09:00:00Z
2024-02-14,email,45.74,9652,254,22,2026-08-20T09:00:00Z
2024-02-15,paid_search,498.44,6380,290,14,2026-08-20T09:00:00Z
2024-02-15,paid_social,434.38,15276,402,12,2026-08-20T09:00:00Z
2024-02-15,retargeting,181.25,8398,221,15,2026-08-20T09:00:00Z
2024-02-15,email,45.78,9652,254,21,2026-08-20T09:00:00Z
2024-02-16,paid_search,523.20,6688,304,15,2026-08-20T09:00:00Z
2024-02-16,paid_social,370.19,13034,343,10,2026-08-20T09:00:00Z
2024-02-16,retargeting,179.17,8322,219,15,2026-08-20T09:00:00Z
2024-02-16,email,48.61,10260,270,22,2026-08-20T09:00:00Z
2024-02-17,paid_search,431.14,5522,251,11,2026-08-20T09:00:00Z
2024-02-17,paid_social,368.12,12958,341,9,2026-08-20T09:00:00Z
2024-02-17,retargeting,166.34,7714,203,12,2026-08-20T09:00:00Z
2024-02-17,email,46.20,9766,257,20,2026-08-20T09:00:00Z
2024-02-18,paid_search,450.95,5764,262,11,2026-08-20T09:00:00Z
2024-02-18,paid_social,344.50,12122,319,8,2026-08-20T09:00:00Z
2024-02-18,retargeting,177.80,8246,217,13,2026-08-20T09:00:00Z
2024-02-18,email,47.74,10070,265,20,2026-08-20T09:00:00Z
2024-02-19,paid_search,485.38,6204,282,13,2026-08-20T09:00:00Z
2024-02-19,paid_social,365.77,12882,339,9,2026-08-20T09:00:00Z
