activity_date,gross_revenue_usd,refunds_usd,net_revenue_usd,orders,units_sold,shipped_revenue_usd,units_shipped,ending_backlog_revenue_usd,stockout_rate,event_name,updated_at
2026-03-08,8230.43,276.90,7953.52,92,120,4904.93,72,5522.09,0.0180,none,2026-08-20T09:00:00Z
2026-03-09,7513.81,308.16,7205.65,80,107,12615.78,177,111.96,0.0180,none,2026-08-20T09:00:00Z
2026-03-10,7806.20,327.22,7478.98,86,114,7590.94,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-11,8104.87,349.03,7755.84,88,114,7755.84,111,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-12,8436.59,322.69,8113.90,91,121,8113.90,115,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-13,8501.53,312.03,8189.51,94,123,8189.51,118,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-14,9772.84,287.49,9485.35,109,145,6432.62,94,3052.72,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-03-15,8876.70,293.94,8582.75,97,128,4913.40,71,6722.08,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-03-16,8439.93,316.31,8123.62,93,119,12637.56,183,2208.14,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-03-17,7642.81,314.88,7327.93,81,107,9536.07,133,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-18,8056.41,337.74,7718.67,91,118,7718.67,114,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-19,7964.32,347.02,7617.30,87,116,7617.30,109,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-20,8359.03,344.29,8014.73,92,123,8014.73,115,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-21,8878.17,296.65,8581.52,96,127,6443.71,92,2137.81,0.0180,none,2026-08-20T09:00:00Z
2026-03-22,7600.78,279.74,7321.04,82,110,4921.86,69,4536.99,0.0180,none,2026-08-20T09:00:00Z
2026-03-23,7019.07,290.21,6728.86,79,105,11265.85,166,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-24,7564.69,320.91,7243.79,81,105,7243.79,101,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-25,7827.91,319.56,7508.35,88,117,7508.35,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-26,7778.51,352.84,7425.67,84,110,7425.67,105,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-27,8363.21,276.46,8086.75,91,119,8086.75,115,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-28,8724.76,256.04,8468.71,93,122,6454.80,90,2013.91,0.0180,none,2026-08-20T09:00:00Z
2026-03-29,7681.37,294.39,7386.98,84,110,4930.33,70,4470.56,0.0180,none,2026-08-20T09:00:00Z
2026-03-30,7126.64,304.99,6821.65,80,104,11292.22,167,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-03-31,7451.59,282.75,7168.84,81,104,7168.84,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-01,7524.13,336.27,7187.86,82,110,7187.86,103,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-02,7847.95,324.78,7523.17,84,112,7523.17,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-03,8087.23,272.42,7814.80,87,112,7814.80,111,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-04,8091.32,276.67,7814.65,91,121,6465.89,95,1348.76,0.0180,none,2026-08-20T09:00:00Z
2026-04-05,7421.78,275.50,7146.28,81,106,4938.80,71,3556.25,0.0180,none,2026-08-20T09:00:00Z
2026-04-06,6900.22,263.97,6636.26,73,93,10192.50,142,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-07,7430.30,319.26,7111.04,85,110,7111.04,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-08,7621.38,302.39,7318.99,87,116,7318.99,109,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-09,7442.94,328.37,7114.57,81,106,7114.57,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-10,7940.54,289.16,7651.38,89,118,7651.38,112,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-11,8336.12,251.85,8084.27,93,125,6476.98,95,1607.30,0.0180,none,2026-08-20T09:00:00Z
2026-04-12,7286.93,296.81,6990.12,80,107,4947.26,71,3650.15,0.0180,none,2026-08-20T09:00:00Z
2026-04-13,6755.26,271.01,6484.25,72,95,10134.40,141,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-14,8082.56,290.76,7791.80,91,117,7791.80,115,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-04-15,8111.77,297.92,7813.85,91,120,7813.85,114,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-04-16,8457.48,322.61,8134.87,96,124,8134.87,121,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-04-17,7879.94,293.46,7586.47,85,111,7586.47,107,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-18,8175.51,274.15,7901.35,89,117,6488.06,92,1413.29,0.0180,none,2026-08-20T09:00:00Z
2026-04-19,7194.12,328.25,6865.87,80,106,4955.73,73,3323.43,0.0180,none,2026-08-20T09:00:00Z
2026-04-20,6658.91,313.46,6345.45,73,96,9668.88,138,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-21,6773.36,335.44,6437.92,74,96,6437.92,93,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-22,7041.71,296.65,6745.06,78,101,6745.06,98,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-23,7518.87,315.94,7202.93,84,111,7202.93,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-24,7959.69,263.15,7696.54,85,112,7696.54,107,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-25,8232.92,252.36,7980.55,89,118,6499.15,92,1481.40,0.0180,none,2026-08-20T09:00:00Z
2026-04-26,7049.77,237.82,6811.95,75,99,4964.20,69,3329.15,0.0180,none,2026-08-20T09:00:00Z
2026-04-27,6740.60,252.95,6487.64,74,99,9816.79,142,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-28,6949.75,301.68,6648.07,77,101,6648.07,97,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-29,7442.83,298.16,7144.67,81,105,7144.67,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-04-30,7519.94,332.53,7187.41,82,109,7187.41,103,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-01,7936.85,288.52,7648.33,87,113,7648.33,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-02,8233.35,265.86,7967.49,92,120,6510.24,96,1457.25,0.0180,none,2026-08-20T09:00:00Z
2026-05-03,6920.77,250.00,6670.77,77,103,4972.67,72,3155.35,0.0180,none,2026-08-20T09:00:00Z
2026-05-04,6437.63,284.80,6152.83,69,89,9308.18,130,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-05,6694.05,306.88,6387.17,74,95,6387.17,92,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-06,7297.07,320.77,6976.30,81,104,6976.30,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-07,7552.35,306.87,7245.48,84,108,7245.48,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-08,7936.02,269.44,7666.58,86,111,7666.58,109,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-09,8094.49,234.92,7859.57,87,112,6521.33,92,1338.25,0.0180,none,2026-08-20T09:00:00Z
2026-05-10,7010.98,248.44,6762.54,77,101,4981.13,71,3119.66,0.0180,none,2026-08-20T09:00:00Z
2026-05-11,6518.41,259.11,6259.30,74,96,9378.96,140,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-12,6754.05,275.03,6479.03,76,100,6479.03,96,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-13,7144.17,306.59,6837.57,79,106,6837.57,98,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-14,8139.08,298.26,7840.82,89,119,7840.82,112,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-05-15,8514.23,278.31,8235.92,93,119,8235.92,118,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-05-16,8723.78,267.40,8456.39,96,127,6532.42,94,1923.97,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-05-17,7017.71,268.52,6749.19,75,97,4989.60,70,3683.56,0.0180,none,2026-08-20T09:00:00Z
2026-05-18,6413.34,253.60,6159.74,72,94,9843.30,145,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-19,6718.01,298.54,6419.47,74,96,6419.47,93,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-20,7224.19,339.45,6884.74,81,107,6884.74,101,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-21,7322.32,308.98,7013.34,83,111,7013.34,104,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-22,7472.23,254.31,7217.92,80,106,7217.92,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-23,7824.96,225.60,7599.36,84,112,6543.50,92,1055.86,0.0180,none,2026-08-20T09:00:00Z
2026-05-24,7193.18,235.91,6957.27,77,102,4998.07,70,3015.06,0.0180,none,2026-08-20T09:00:00Z
2026-05-25,6397.38,294.45,6102.94,70,93,9118.00,130,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-26,6708.55,261.38,6447.17,73,97,6447.17,91,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-27,6866.08,271.44,6594.64,76,98,6594.64,95,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-28,7262.90,288.99,6973.91,80,107,6973.91,101,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-29,7340.24,286.97,7053.28,82,107,7053.28,103,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-05-30,7776.62,230.96,7545.66,83,111,6554.59,92,991.07,0.0180,none,2026-08-20T09:00:00Z
2026-05-31,6886.70,241.20,6645.51,77,103,5006.53,74,2630.04,0.0180,none,2026-08-20T09:00:00Z
2026-06-01,6470.32,254.21,6216.11,72,93,8846.15,129,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-02,6756.15,257.45,6498.70,77,103,6498.70,97,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-03,6984.69,257.85,6726.84,77,100,6726.84,97,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-04,7027.38,303.39,6724.00,75,99,6724.00,95,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-05,7746.77,270.13,7476.64,84,109,7476.64,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-06,7753.33,256.81,7496.52,86,113,6565.68,95,930.84,0.0180,none,2026-08-20T09:00:00Z
2026-06-07,6986.24,246.82,6739.42,78,103,5015.00,74,2655.26,0.0180,none,2026-08-20T09:00:00Z
2026-06-08,6650.44,275.47,6374.98,75,99,9030.24,134,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-09,6932.99,266.83,6666.16,77,102,6666.16,97,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-10,7320.50,289.58,7030.93,78,104,7030.93,98,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-11,7427.18,278.47,7148.71,80,103,7148.71,101,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-12,7826.48,266.62,7559.86,87,113,7559.86,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-13,8065.78,270.77,7795.01,88,115,6576.77,94,1218.24,0.0180,none,2026-08-20T09:00:00Z
2026-06-14,7935.85,259.03,7676.82,85,112,5023.47,70,3871.59,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-06-15,7486.33,270.66,7215.68,82,107,11087.27,159,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-06-16,7690.99,282.23,7408.77,87,111,7408.77,110,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-06-17,7172.81,316.33,6856.49,80,105,6856.49,100,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-18,7241.74,284.53,6957.21,79,102,6957.21,99,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-19,7873.69,294.36,7579.33,89,119,7579.33,112,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-20,7738.94,282.57,7456.37,87,113,6587.86,97,868.51,0.0180,none,2026-08-20T09:00:00Z
2026-06-21,7301.13,304.96,6996.18,83,110,5031.94,75,2832.75,0.0180,none,2026-08-20T09:00:00Z
2026-06-22,6726.26,284.34,6441.92,72,93,9274.67,130,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-23,7088.92,259.43,6829.49,78,105,6829.49,99,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-24,7434.59,296.82,7137.77,81,104,7137.77,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-25,7630.72,273.40,7357.32,84,113,7357.32,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-26,7822.11,283.23,7538.88,85,111,7538.88,107,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-27,8070.64,242.03,7828.61,89,115,6598.94,95,1229.67,0.0180,none,2026-08-20T09:00:00Z
2026-06-28,7155.00,287.74,6867.26,80,107,5040.40,74,3056.52,0.0180,none,2026-08-20T09:00:00Z
2026-06-29,6779.50,304.76,6474.75,75,97,9531.27,137,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-06-30,6939.36,284.58,6654.78,76,101,6654.78,96,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-01,8806.56,287.67,8518.89,97,125,8518.89,123,0.00,0.0180,summer_event,2026-08-20T09:00:00Z
2026-07-02,8851.96,326.53,8525.43,96,126,8525.43,122,0.00,0.0180,summer_event,2026-08-20T09:00:00Z
2026-07-03,9428.33,253.83,9174.50,106,135,9174.50,135,0.00,0.0180,summer_event,2026-08-20T09:00:00Z
2026-07-04,9670.87,247.60,9423.27,110,145,6610.03,98,2813.23,0.0180,summer_event,2026-08-20T09:00:00Z
2026-07-05,8502.09,282.06,8220.03,94,122,5048.87,73,5984.39,0.0180,summer_event,2026-08-20T09:00:00Z
2026-07-06,6929.06,356.03,6573.02,76,99,12557.42,182,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-07,7362.55,310.60,7051.95,79,102,7051.95,99,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-08,7556.28,370.27,7186.01,82,110,7186.01,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-09,7639.70,366.86,7272.84,85,112,7272.84,106,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-10,8322.18,328.00,7994.18,94,122,7994.18,118,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-11,8356.73,269.51,8087.22,89,115,6621.12,93,1466.10,0.0180,none,2026-08-20T09:00:00Z
2026-07-12,7494.06,279.47,7214.59,80,106,5057.34,71,3623.35,0.0180,none,2026-08-20T09:00:00Z
2026-07-13,6901.70,288.31,6613.39,76,100,10236.75,147,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-14,8219.37,280.10,7939.27,92,122,7939.27,117,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-07-15,8563.34,304.89,8258.45,93,120,8258.45,118,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-07-16,8541.24,312.47,8228.77,94,126,8228.77,119,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-07-17,8165.43,272.17,7893.25,87,113,7893.25,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-18,8853.62,281.86,8571.76,99,132,6632.21,98,1939.56,0.0180,none,2026-08-20T09:00:00Z
2026-07-19,7441.24,314.99,7126.25,79,102,5065.80,71,4000.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-20,7197.94,321.69,6876.25,80,103,10876.25,159,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-21,7695.16,337.47,7357.69,82,108,7357.69,103,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-22,7643.52,300.10,7343.42,81,108,7343.42,102,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-23,8120.86,337.86,7783.00,87,112,7783.00,109,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-24,8465.98,260.23,8205.75,94,125,8205.75,119,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-25,8909.62,252.19,8657.43,101,134,6643.30,99,2014.14,0.0180,none,2026-08-20T09:00:00Z
2026-07-26,7741.14,298.35,7442.79,85,112,5074.27,73,4382.66,0.0180,none,2026-08-20T09:00:00Z
2026-07-27,7298.75,276.44,7022.31,82,108,11404.97,167,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-28,7907.91,290.46,7617.46,89,116,7617.46,113,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-29,7931.09,335.72,7595.37,88,114,7595.37,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-30,8131.24,363.31,7767.93,88,114,7767.93,110,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-07-31,8836.84,296.20,8540.64,95,127,8540.64,120,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-01,9071.50,282.13,8789.37,102,135,6654.38,98,2134.99,0.0180,none,2026-08-20T09:00:00Z
2026-08-02,8070.24,282.70,7787.54,88,115,5082.74,73,4839.79,0.0180,none,2026-08-20T09:00:00Z
2026-08-03,7481.80,322.46,7159.33,85,113,11999.12,179,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-04,7841.02,285.02,7555.99,89,119,7555.99,113,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-05,7863.56,316.07,7547.49,89,119,7547.49,111,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-06,8278.06,317.80,7960.26,90,118,7960.26,114,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-07,9146.39,296.92,8849.47,99,130,8849.47,125,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-08,9240.24,289.87,8950.37,99,129,6665.47,94,2284.90,0.0180,none,2026-08-20T09:00:00Z
2026-08-09,8128.04,321.29,7806.76,92,118,5091.21,76,5000.45,0.0180,none,2026-08-20T09:00:00Z
2026-08-10,7445.52,285.57,7159.95,83,109,12160.40,177,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-11,8164.52,304.42,7860.10,93,123,7860.10,117,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-12,8433.77,329.13,8104.64,92,121,8104.64,116,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-13,8660.48,335.40,8325.09,98,130,8325.09,123,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-14,9894.69,299.84,9594.85,109,140,9594.85,139,0.00,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-08-15,10322.32,284.71,10037.60,113,150,6676.56,95,3361.04,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-08-16,9219.78,300.27,8919.51,102,134,5099.67,74,7180.88,0.0360,monthly_promotion,2026-08-20T09:00:00Z
2026-08-17,7815.30,311.05,7504.25,83,108,13116.56,183,1568.57,0.0180,none,2026-08-20T09:00:00Z
2026-08-18,8183.40,347.97,7835.43,91,118,9404.00,138,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-19,8570.95,370.94,8200.02,96,123,8200.02,120,0.00,0.0180,none,2026-08-20T09:00:00Z
2026-08-20,8828.84,362.56,8466.28,98,130,8466.28,124,0.00,0.0180,none,2026-08-20T09:00:00Z
