scenario_id,scenario_label,forecast_date,horizon_day,target,baseline_model,scenario_method,forecast,lower_bound,upper_bound,delta_vs_base_usd,planned_marketing_spend_usd,planned_affiliate_revenue_usd,planned_stockout_rate,planned_event,fulfillment_capacity_multiplier
base_plan,Base plan,2026-11-03,75,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9399.63,9098.43,9700.82,0.0,1483.11,1994.84,0.0180,none,1.0
base_plan,Base plan,2026-11-03,75,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12226.98,10942.17,13511.79,0.0,1483.11,1994.84,0.0180,none,1.0
base_plan,Base plan,2026-11-04,76,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9730.7,9429.05,10032.34,0.0,1474.33,2068.34,0.0180,none,1.0
base_plan,Base plan,2026-11-04,76,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9912.7,8625.95,11199.45,0.0,1474.33,2068.34,0.0180,none,1.0
base_plan,Base plan,2026-11-05,77,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10307.34,10005.24,10609.44,0.0,1541.59,2272.07,0.0180,none,1.0
base_plan,Base plan,2026-11-05,77,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9424.61,8135.92,10713.3,0.0,1541.59,2272.07,0.0180,none,1.0
base_plan,Base plan,2026-11-06,78,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10317.73,10015.17,10620.28,0.0,1434.89,2117.17,0.0180,none,1.0
base_plan,Base plan,2026-11-06,78,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9922.59,8631.97,11213.21,0.0,1434.89,2117.17,0.0180,none,1.0
base_plan,Base plan,2026-11-07,79,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11186.71,10883.7,11489.71,0.0,1604.42,2220.83,0.0180,none,1.0
base_plan,Base plan,2026-11-07,79,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6233.04,4940.49,7525.59,0.0,1604.42,2220.83,0.0180,none,1.0
base_plan,Base plan,2026-11-08,80,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10010.84,9707.38,10314.3,0.0,1571.45,2043.24,0.0180,none,1.0
base_plan,Base plan,2026-11-08,80,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4760.99,3466.51,6055.47,0.0,1571.45,2043.24,0.0180,none,1.0
base_plan,Base plan,2026-11-09,81,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9376.68,9072.77,9680.59,0.0,1544.99,2091.78,0.0180,none,1.0
base_plan,Base plan,2026-11-09,81,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12245.64,10949.24,13542.04,0.0,1544.99,2091.78,0.0180,none,1.0
base_plan,Base plan,2026-11-10,82,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9985.55,9681.19,10289.91,0.0,1555.08,2347.36,0.0180,none,1.0
base_plan,Base plan,2026-11-10,82,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12248.76,10950.44,13547.08,0.0,1555.08,2347.36,0.0180,none,1.0
base_plan,Base plan,2026-11-11,83,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9807.93,9503.11,10112.74,0.0,1507.84,2016.05,0.0180,none,1.0
base_plan,Base plan,2026-11-11,83,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10558.06,9257.82,11858.3,0.0,1507.84,2016.05,0.0180,none,1.0
base_plan,Base plan,2026-11-12,84,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10370.57,10065.31,10675.83,0.0,1554.08,2276.57,0.0180,none,1.0
base_plan,Base plan,2026-11-12,84,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,9637.03,8334.87,10939.19,0.0,1554.08,2276.57,0.0180,none,1.0
base_plan,Base plan,2026-11-13,85,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11918.4,11612.69,12224.11,0.0,1774.86,2434.08,0.0360,none,1.0
base_plan,Base plan,2026-11-13,85,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11123.08,9819.01,12427.15,0.0,1774.86,2434.08,0.0360,none,1.0
base_plan,Base plan,2026-11-14,86,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,12223.69,11917.53,12529.84,0.0,1765.71,2485.22,0.0360,monthly_promotion,1.0
base_plan,Base plan,2026-11-14,86,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6244.13,4938.15,7550.11,0.0,1765.71,2485.22,0.0360,monthly_promotion,1.0
base_plan,Base plan,2026-11-15,87,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,11509.46,11202.86,11816.07,0.0,1806.16,2547.21,0.0360,monthly_promotion,1.0
base_plan,Base plan,2026-11-15,87,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4769.45,3461.56,6077.34,0.0,1806.16,2547.21,0.0360,monthly_promotion,1.0
base_plan,Base plan,2026-11-16,88,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9539.54,9232.49,9846.59,0.0,1556.61,2146.35,0.0180,monthly_promotion,1.0
base_plan,Base plan,2026-11-16,88,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12267.42,10957.63,13577.21,0.0,1556.61,2146.35,0.0180,monthly_promotion,1.0
base_plan,Base plan,2026-11-17,89,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9546.33,9238.84,9853.83,0.0,1481.60,2116.82,0.0180,none,1.0
base_plan,Base plan,2026-11-17,89,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12270.53,10958.84,13582.22,0.0,1481.60,2116.82,0.0180,none,1.0
base_plan,Base plan,2026-11-18,90,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,10373.67,10065.73,10681.6,0.0,1589.06,2323.28,0.0180,none,1.0
base_plan,Base plan,2026-11-18,90,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,12046.35,10732.76,13359.94,0.0,1589.06,2323.28,0.0180,none,1.0
base_plan,Base plan,2026-11-19,91,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,13649.96,13341.58,13958.35,0.0,2227.79,2821.86,0.0730,none,1.0
base_plan,Base plan,2026-11-19,91,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10639.85,9324.36,11955.34,0.0,2227.79,2821.86,0.0730,none,1.0
downside,Downside,2026-08-21,1,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8439.64,8174.23,8705.06,-681.36,1178.56,1510.52,0.0180,none,0.95
downside,Downside,2026-08-21,1,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7568.98,6436.79,8701.17,-848.72,1178.56,1510.52,0.0180,none,0.95
downside,Downside,2026-08-22,2,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8320.21,8054.28,8586.14,-630.38,1103.27,1392.44,0.0180,none,0.95
downside,Downside,2026-08-22,2,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5410.02,4275.63,6544.41,-701.05,1103.27,1392.44,0.0180,none,0.95
downside,Downside,2026-08-23,3,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7683.28,7416.83,7949.72,-672.36,1126.70,1586.77,0.0180,none,0.95
downside,Downside,2026-08-23,3,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4006.05,2869.47,5142.63,-661.8,1126.70,1586.77,0.0180,none,0.95
downside,Downside,2026-08-24,4,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7055.3,6788.34,7322.26,-662.26,1145.50,1484.32,0.0180,none,0.95
downside,Downside,2026-08-24,4,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10885.5,9746.72,12024.28,-1011.75,1145.50,1484.32,0.0180,none,0.95
downside,Downside,2026-08-25,5,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7531.18,7263.71,7798.65,-674.73,1195.80,1459.41,0.0180,none,0.95
downside,Downside,2026-08-25,5,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6626.83,5485.87,7767.79,-792.27,1195.80,1459.41,0.0180,none,0.95
downside,Downside,2026-08-26,6,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7803.46,7535.47,8071.44,-676.27,1183.69,1477.50,0.0180,none,0.95
downside,Downside,2026-08-26,6,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6855.28,5712.14,7998.42,-806.32,1183.69,1477.50,0.0180,none,0.95
downside,Downside,2026-08-27,7,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8000.96,7732.47,8269.45,-684.09,1153.30,1605.81,0.0180,none,0.95
downside,Downside,2026-08-27,7,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7138.78,5993.46,8284.1,-833.96,1153.30,1605.81,0.0180,none,0.95
downside,Downside,2026-08-28,8,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8544.61,8275.6,8813.61,-683.52,1201.04,1487.62,0.0180,none,0.95
downside,Downside,2026-08-28,8,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7502.26,6354.76,8649.76,-844.75,1201.04,1487.62,0.0180,none,0.95
downside,Downside,2026-08-29,9,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8563.14,8293.63,8832.65,-652.91,1152.91,1423.33,0.0180,none,0.95
downside,Downside,2026-08-29,9,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5407.64,4257.97,6557.31,-714.52,1152.91,1423.33,0.0180,none,0.95
downside,Downside,2026-08-30,10,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7840.16,7570.14,8110.18,-678.13,1182.27,1507.25,0.0180,none,0.95
downside,Downside,2026-08-30,10,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4016.43,2864.6,5168.26,-659.88,1182.27,1507.25,0.0180,none,0.95
downside,Downside,2026-08-31,11,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7264.47,6993.94,7535.0,-685.3,1166.70,1575.31,0.0180,none,0.95
downside,Downside,2026-08-31,11,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10992.59,9838.6,12146.58,-1035.33,1166.70,1575.31,0.0180,none,0.95
downside,Downside,2026-09-01,12,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7661.61,7390.58,7932.64,-691.22,1179.14,1594.86,0.0180,none,0.95
downside,Downside,2026-09-01,12,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7731.66,6575.51,8887.81,-868.06,1179.14,1594.86,0.0180,none,0.95
downside,Downside,2026-09-02,13,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7804.99,7533.45,8076.53,-673.27,1153.69,1522.29,0.0180,none,0.95
downside,Downside,2026-09-02,13,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,6965.51,5807.2,8123.82,-813.63,1153.69,1522.29,0.0180,none,0.95
downside,Downside,2026-09-03,14,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7903.2,7631.16,8175.24,-654.56,1166.76,1400.19,0.0180,none,0.95
downside,Downside,2026-09-03,14,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7163.08,6002.62,8323.54,-806.18,1166.76,1400.19,0.0180,none,0.95
downside,Downside,2026-09-04,15,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8638.69,8366.15,8911.23,-699.12,1160.11,1666.61,0.0180,none,0.95
downside,Downside,2026-09-04,15,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7604.06,6441.46,8766.66,-870.25,1160.11,1666.61,0.0180,none,0.95
downside,Downside,2026-09-05,16,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8792.95,8519.91,9066.0,-683.54,1180.24,1515.74,0.0180,none,0.95
downside,Downside,2026-09-05,16,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5397.36,4232.62,6562.1,-735.89,1180.24,1515.74,0.0180,none,0.95
downside,Downside,2026-09-06,17,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8117.96,7844.41,8391.51,-717.1,1202.76,1673.22,0.0180,none,0.95
downside,Downside,2026-09-06,17,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,3994.87,2827.99,5161.75,-689.91,1202.76,1673.22,0.0180,none,0.95
downside,Downside,2026-09-07,18,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7359.15,7085.1,7633.19,-691.0,1176.12,1586.04,0.0180,none,0.95
downside,Downside,2026-09-07,18,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11009.81,9840.79,12178.83,-1039.88,1176.12,1586.04,0.0180,none,0.95
downside,Downside,2026-09-08,19,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7924.56,7650.01,8199.11,-730.13,1188.45,1783.05,0.0180,none,0.95
downside,Downside,2026-09-08,19,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8423.62,7252.47,9594.77,-937.14,1188.45,1783.05,0.0180,none,0.95
downside,Downside,2026-09-09,20,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8102.38,7827.33,8377.42,-703.48,1207.53,1597.19,0.0180,none,0.95
downside,Downside,2026-09-09,20,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7342.46,6169.19,8515.73,-853.98,1207.53,1597.19,0.0180,none,0.95
downside,Downside,2026-09-10,21,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8216.69,7941.15,8492.24,-694.46,1212.37,1519.86,0.0180,none,0.95
downside,Downside,2026-09-10,21,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7297.48,6122.08,8472.88,-841.75,1212.37,1519.86,0.0180,none,0.95
downside,Downside,2026-09-11,22,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8766.71,8490.67,9042.75,-708.56,1180.60,1675.85,0.0180,none,0.95
downside,Downside,2026-09-11,22,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8150.6,6973.09,9328.11,-904.46,1180.60,1675.85,0.0180,none,0.95
downside,Downside,2026-09-12,23,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9150.58,8874.05,9427.12,-723.95,1226.24,1680.90,0.0180,none,0.95
downside,Downside,2026-09-12,23,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5377.63,4198.0,6557.26,-766.71,1226.24,1680.90,0.0180,none,0.95
downside,Downside,2026-09-13,24,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9176.2,8899.17,9453.23,-818.89,1411.19,1824.83,0.0360,none,0.95
downside,Downside,2026-09-13,24,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,3943.78,2762.04,5125.52,-749.47,1411.19,1824.83,0.0360,none,0.95
downside,Downside,2026-09-14,25,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8767.91,8490.38,9045.43,-844.14,1418.76,1936.49,0.0360,monthly_promotion,0.95
downside,Downside,2026-09-14,25,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10880.04,9696.19,12063.89,-1191.42,1418.76,1936.49,0.0360,monthly_promotion,0.95
downside,Downside,2026-09-15,26,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8845.97,8567.95,9123.99,-805.82,1365.03,1843.28,0.0360,monthly_promotion,0.95
downside,Downside,2026-09-15,26,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10907.59,9721.64,12093.54,-1166.98,1365.03,1843.28,0.0360,monthly_promotion,0.95
downside,Downside,2026-09-16,27,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8448.06,8169.55,8726.57,-741.28,1262.79,1664.61,0.0180,monthly_promotion,0.95
downside,Downside,2026-09-16,27,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8173.89,6985.84,9361.94,-978.02,1262.79,1664.61,0.0180,monthly_promotion,0.95
downside,Downside,2026-09-17,28,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8549.14,8270.13,8828.14,-728.42,1281.90,1580.69,0.0180,none,0.95
downside,Downside,2026-09-17,28,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7826.75,6636.6,9016.9,-891.07,1281.90,1580.69,0.0180,none,0.95
downside,Downside,2026-09-18,29,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8895.85,8616.36,9175.34,-709.95,1226.43,1602.83,0.0180,none,0.95
downside,Downside,2026-09-18,29,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8083.51,6891.27,9275.75,-896.67,1226.43,1602.83,0.0180,none,0.95
downside,Downside,2026-09-19,30,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9310.32,9030.34,9590.3,-740.7,1242.65,1739.23,0.0180,none,0.95
downside,Downside,2026-09-19,30,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5376.27,4181.94,6570.6,-779.15,1242.65,1739.23,0.0180,none,0.95
downside,Downside,2026-09-20,31,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8249.52,7969.05,8529.99,-715.05,1214.57,1661.60,0.0180,none,0.95
downside,Downside,2026-09-20,31,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4012.7,2816.29,5209.11,-689.02,1214.57,1661.60,0.0180,none,0.95
downside,Downside,2026-09-21,32,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7888.76,7607.8,8169.72,-749.97,1246.49,1796.76,0.0180,none,0.95
downside,Downside,2026-09-21,32,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11008.99,9810.5,12207.48,-1084.25,1246.49,1796.76,0.0180,none,0.95
downside,Downside,2026-09-22,33,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8299.54,8018.09,8580.98,-755.38,1278.63,1765.19,0.0180,none,0.95
downside,Downside,2026-09-22,33,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8992.8,7792.23,10193.37,-978.75,1278.63,1765.19,0.0180,none,0.95
downside,Downside,2026-09-23,34,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8320.79,8038.85,8602.72,-713.5,1253.25,1564.73,0.0180,none,0.95
downside,Downside,2026-09-23,34,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7339.67,6137.02,8542.32,-856.74,1253.25,1564.73,0.0180,none,0.95
downside,Downside,2026-09-24,35,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8635.34,8352.92,8917.76,-740.52,1240.67,1757.16,0.0180,none,0.95
downside,Downside,2026-09-24,35,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7906.63,6701.91,9111.35,-913.46,1240.67,1757.16,0.0180,none,0.95
downside,Downside,2026-09-25,36,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9211.4,8928.5,9494.3,-744.64,1285.03,1685.36,0.0180,none,0.95
downside,Downside,2026-09-25,36,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8485.23,7278.45,9692.01,-941.13,1285.03,1685.36,0.0180,none,0.95
downside,Downside,2026-09-26,37,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9611.33,9327.94,9894.71,-759.35,1366.86,1586.39,0.0180,none,0.95
downside,Downside,2026-09-26,37,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,5387.65,4178.8,6596.5,-778.86,1366.86,1586.39,0.0180,none,0.95
downside,Downside,2026-09-27,38,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8338.31,8054.44,8622.18,-717.09,1244.43,1603.09,0.0180,none,0.95
downside,Downside,2026-09-27,38,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,4023.53,2812.62,5234.44,-686.65,1244.43,1603.09,0.0180,none,0.95
downside,Downside,2026-09-28,39,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,7950.75,7666.4,8235.1,-744.19,1306.05,1610.70,0.0180,none,0.95
downside,Downside,2026-09-28,39,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,11044.5,9831.54,12257.46,-1070.51,1306.05,1610.70,0.0180,none,0.95
downside,Downside,2026-09-29,40,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8576.48,8291.65,8861.31,-792.31,1306.50,1912.11,0.0180,none,0.95
downside,Downside,2026-09-29,40,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,10236.63,9021.61,11451.65,-1073.05,1306.50,1912.11,0.0180,none,0.95
downside,Downside,2026-09-30,41,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8726.44,8441.12,9011.75,-766.11,1324.71,1700.96,0.0180,none,0.95
downside,Downside,2026-09-30,41,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7722.63,6505.56,8939.7,-913.0,1324.71,1700.96,0.0180,none,0.95
downside,Downside,2026-10-01,42,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,8763.96,8478.17,9049.75,-749.45,1274.26,1729.83,0.0180,none,0.95
downside,Downside,2026-10-01,42,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,7784.8,6565.69,9003.91,-909.74,1274.26,1729.83,0.0180,none,0.95
downside,Downside,2026-10-02,43,net_revenue_usd,driver_regression,champion_baseline_plus_driver_delta,9237.5,8951.23,9523.77,-742.8,1288.67,1651.36,0.0180,none,0.95
downside,Downside,2026-10-02,43,shipped_revenue_usd,seasonal_naive,champion_baseline_plus_driver_delta,8473.34,7252.18,9694.5,-937.25,1288.67,1651.36,0.0180,none,0.95
